"TIPO_DATO_AVQ"|"Tipo dato"|"MISURA_AVQ"|"Misura"|"SEXISTAT1"|"Sesso"|"ETA1"|"Classe di età"|"TIME"|"Seleziona periodo"|"Value"|"Flag Codes"|"Flags"
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y_GE75"|"75 anni e più"|"2015"|"2015"|4.4||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y_GE75"|"75 anni e più"|"2016"|"2016"|4.7||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y_GE75"|"75 anni e più"|"2017"|"2017"|4||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y_GE75"|"75 anni e più"|"2018"|"2018"|5.8||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y_GE75"|"75 anni e più"|"2019"|"2019"|5.9||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y_GE75"|"75 anni e più"|"2020"|"2020"|5.1||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y_GE75"|"75 anni e più"|"2021"|"2021"|4.9||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y_GE75"|"75 anni e più"|"2022"|"2022"|5.5||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y11-13"|"11-13 anni"|"2014"|"2014"|14||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y11-13"|"11-13 anni"|"2015"|"2015"|11||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y11-13"|"11-13 anni"|"2016"|"2016"|9||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y11-13"|"11-13 anni"|"2017"|"2017"|11||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y11-13"|"11-13 anni"|"2018"|"2018"|7||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y11-13"|"11-13 anni"|"2019"|"2019"|10||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y11-13"|"11-13 anni"|"2020"|"2020"|15||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y11-13"|"11-13 anni"|"2021"|"2021"|15||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y11-13"|"11-13 anni"|"2022"|"2022"|9||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE75"|"75 anni e più"|"2014"|"2014"|619||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE75"|"75 anni e più"|"2015"|"2015"|667||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE75"|"75 anni e più"|"2016"|"2016"|595||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE75"|"75 anni e più"|"2017"|"2017"|722||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE75"|"75 anni e più"|"2018"|"2018"|620||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE75"|"75 anni e più"|"2019"|"2019"|646||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE75"|"75 anni e più"|"2020"|"2020"|573||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE75"|"75 anni e più"|"2021"|"2021"|594||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE75"|"75 anni e più"|"2022"|"2022"|620||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2014"|"2014"|486||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2015"|"2015"|603||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2016"|"2016"|536||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2017"|"2017"|615||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2018"|"2018"|671||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2019"|"2019"|753||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2020"|"2020"|728||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2021"|"2021"|804||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2022"|"2022"|783||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2014"|"2014"||"0"|"il dato non raggiunge la metà della cifra minima considerata"
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2015"|"2015"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2016"|"2016"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2017"|"2017"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2018"|"2018"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2019"|"2019"|2||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2020"|"2020"|3||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2021"|"2021"|1||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2022"|"2022"|3||
"11_RAR_BIRRA"|"consuma birra più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y_GE75"|"75 anni e più"|"2014"|"2014"|9.4||
"11_RAR_BIRRA"|"consuma birra più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y_GE75"|"75 anni e più"|"2015"|"2015"|9.9||
"11_RAR_BIRRA"|"consuma birra più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y_GE75"|"75 anni e più"|"2016"|"2016"|11||
"11_RAR_BIRRA"|"consuma birra più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y_GE75"|"75 anni e più"|"2017"|"2017"|11.8||
"11_RAR_BIRRA"|"consuma birra più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y_GE75"|"75 anni e più"|"2018"|"2018"|13.1||
"11_RAR_BIRRA"|"consuma birra più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y_GE75"|"75 anni e più"|"2019"|"2019"|15||
"11_RAR_BIRRA"|"consuma birra più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y_GE75"|"75 anni e più"|"2020"|"2020"|14.2||
"11_RAR_BIRRA"|"consuma birra più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y_GE75"|"75 anni e più"|"2021"|"2021"|15.7||
"11_RAR_BIRRA"|"consuma birra più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y_GE75"|"75 anni e più"|"2022"|"2022"|17.3||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2014"|"2014"|1041||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2015"|"2015"|1041||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2016"|"2016"|1131||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2017"|"2017"|1074||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2018"|"2018"|1130||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2019"|"2019"|1055||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2020"|"2020"|1005||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2021"|"2021"|1067||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2022"|"2022"|1041||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2014"|"2014"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2015"|"2015"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2016"|"2016"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2017"|"2017"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2018"|"2018"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2019"|"2019"|0||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2020"|"2020"|1||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2021"|"2021"|3||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2022"|"2022"|0||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y20-24"|"20-24 anni"|"2014"|"2014"|11.3||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y20-24"|"20-24 anni"|"2015"|"2015"|11.9||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y20-24"|"20-24 anni"|"2016"|"2016"|12.6||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y20-24"|"20-24 anni"|"2017"|"2017"|11.4||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y20-24"|"20-24 anni"|"2018"|"2018"|12.5||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y20-24"|"20-24 anni"|"2019"|"2019"|11.3||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y20-24"|"20-24 anni"|"2020"|"2020"|11.1||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y20-24"|"20-24 anni"|"2021"|"2021"|13.5||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y20-24"|"20-24 anni"|"2022"|"2022"|13||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2014"|"2014"|358||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2015"|"2015"|397||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2016"|"2016"|388||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2017"|"2017"|379||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2018"|"2018"|342||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2019"|"2019"|379||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2020"|"2020"|377||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2021"|"2021"|348||
"11_BIRRA"|"persone di 11 anni e più che consumano birra"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y18-19"|"18-19 anni"|"2022"|"2022"|335||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2014"|"2014"|0.9||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2015"|"2015"|1||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2016"|"2016"|0.7||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2017"|"2017"|2.4||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2018"|"2018"|0.9||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2019"|"2019"|0.9||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2020"|"2020"|1.7||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2021"|"2021"|2.1||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2022"|"2022"|1||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y60-64"|"60-64 anni"|"2014"|"2014"|577||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y60-64"|"60-64 anni"|"2015"|"2015"|554||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y60-64"|"60-64 anni"|"2016"|"2016"|662||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y60-64"|"60-64 anni"|"2017"|"2017"|576||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y60-64"|"60-64 anni"|"2018"|"2018"|584||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y60-64"|"60-64 anni"|"2019"|"2019"|557||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y60-64"|"60-64 anni"|"2020"|"2020"|658||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y60-64"|"60-64 anni"|"2021"|"2021"|606||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y60-64"|"60-64 anni"|"2022"|"2022"|662||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2014"|"2014"|1302||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2015"|"2015"|1420||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2016"|"2016"|1430||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2017"|"2017"|1421||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2018"|"2018"|1586||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2019"|"2019"|1579||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2020"|"2020"|1594||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2021"|"2021"|1686||
"11_RAR_VINO"|"consuma vino più raramente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y45-54"|"45-54 anni"|"2022"|"2022"|1639||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2014"|"2014"|1412||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2015"|"2015"|1328||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2016"|"2016"|1204||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2017"|"2017"|1160||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2018"|"2018"|1097||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2019"|"2019"|993||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2020"|"2020"|922||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2021"|"2021"|956||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2022"|"2022"|905||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"THV"|"valori in migliaia"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2014"|"2014"|20||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"THV"|"valori in migliaia"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2015"|"2015"|34||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"THV"|"valori in migliaia"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2016"|"2016"|23||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"THV"|"valori in migliaia"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2017"|"2017"|25||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"THV"|"valori in migliaia"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2018"|"2018"|19||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"THV"|"valori in migliaia"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2019"|"2019"|13||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"THV"|"valori in migliaia"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2020"|"2020"|33||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"THV"|"valori in migliaia"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2021"|"2021"|24||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"THV"|"valori in migliaia"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2022"|"2022"|15||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y14-17"|"14-17 anni"|"2014"|"2014"|22||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y14-17"|"14-17 anni"|"2015"|"2015"|19||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y14-17"|"14-17 anni"|"2016"|"2016"|14||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y14-17"|"14-17 anni"|"2017"|"2017"|8||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y14-17"|"14-17 anni"|"2018"|"2018"|25||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y14-17"|"14-17 anni"|"2019"|"2019"|19||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y14-17"|"14-17 anni"|"2020"|"2020"|9||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y14-17"|"14-17 anni"|"2021"|"2021"|9||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y14-17"|"14-17 anni"|"2022"|"2022"|23||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2014"|"2014"|37.7||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2015"|"2015"|39.5||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2016"|"2016"|39.3||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2017"|"2017"|40.3||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2018"|"2018"|42.6||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2019"|"2019"|43.4||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2020"|"2020"|43.2||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2021"|"2021"|43.7||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2022"|"2022"|45.2||
"11_RAR_BIRRA"|"consuma birra più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2014"|"2014"|46.5||
"11_RAR_BIRRA"|"consuma birra più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2015"|"2015"|50.5||
"11_RAR_BIRRA"|"consuma birra più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2016"|"2016"|50.8||
"11_RAR_BIRRA"|"consuma birra più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2017"|"2017"|50.1||
"11_RAR_BIRRA"|"consuma birra più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2018"|"2018"|47.6||
"11_RAR_BIRRA"|"consuma birra più raramente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2019"|"2019"|52.5||
